timestamp,node,container,cpu_pct,mem_used_mb,mem_limit_mb,net_rx,net_tx,block_io,phase
2026-08-09T23:32:51.952Z,D2,orderer2.example.com,2.30,417.59,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1727021056,phase4b
2026-08-09T23:32:51.952Z,D2,peer0.org2.example.com,14.97,535.62,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2666700800,phase4b
2026-08-09T23:32:52.274Z,D1,cc-unified,1.24,27.59,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:52.274Z,D1,HARNESS_bench.js,14.5,201.15,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:52.274Z,D1,peer0.org1.example.com,24.52,591.47,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1762476032,phase4b
2026-08-09T23:32:52.274Z,D4,cc-unified,1.35,28.12,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:52.274Z,D4,orderer.example.com,7.33,1179.96,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1236865024,phase4b
2026-08-09T23:32:52.274Z,D4,peer0.org4.example.com,14.19,875.58,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1764052992,phase4b
2026-08-09T23:32:52.334Z,D3,cc-unified,2.09,28.92,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:52.334Z,D3,orderer3.example.com,3.57,508.27,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1736605696,phase4b
2026-08-09T23:32:52.334Z,D3,peer0.org3.example.com,31.41,592.02,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1813065728,phase4b
2026-08-09T23:32:54.115Z,D2,cc-unified,1.37,22.72,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:54.115Z,D2,orderer2.example.com,1.81,417.84,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1727504384,phase4b
2026-08-09T23:32:54.115Z,D2,peer0.org2.example.com,12.95,536.15,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2666930176,phase4b
2026-08-09T23:32:54.404Z,D4,cc-unified,1.53,28.11,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:54.404Z,D4,orderer.example.com,5.85,1180.91,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1237348352,phase4b
2026-08-09T23:32:54.404Z,D4,peer0.org4.example.com,11.33,874.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1764474880,phase4b
2026-08-09T23:32:54.409Z,D1,cc-unified,1.73,27.86,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:54.409Z,D1,HARNESS_bench.js,12.2,203.25,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:54.409Z,D1,peer0.org1.example.com,26.25,592.06,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1762881536,phase4b
2026-08-09T23:32:54.497Z,D3,cc-unified,4.69,28.41,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:54.497Z,D3,orderer3.example.com,3.60,508.63,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1737093120,phase4b
2026-08-09T23:32:54.497Z,D3,peer0.org3.example.com,21.70,592.75,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1813499904,phase4b
2026-08-09T23:32:56.173Z,D2,cc-unified,0.89,22.72,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:56.173Z,D2,orderer2.example.com,2.00,418.34,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1728118784,phase4b
2026-08-09T23:32:56.173Z,D2,peer0.org2.example.com,14.69,536.30,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2667167744,phase4b
2026-08-09T23:32:56.453Z,D4,cc-unified,2.52,27.73,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:56.453Z,D4,orderer.example.com,8.08,1181.21,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1237929984,phase4b
2026-08-09T23:32:56.453Z,D4,peer0.org4.example.com,17.08,875.85,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1764962304,phase4b
2026-08-09T23:32:56.542Z,D1,cc-unified,2.18,28.08,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:56.542Z,D1,HARNESS_bench.js,18.6,201.94,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:56.542Z,D1,peer0.org1.example.com,35.59,591.99,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1763332096,phase4b
2026-08-09T23:32:56.660Z,D3,cc-unified,2.14,27.67,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:56.660Z,D3,orderer3.example.com,3.29,508.12,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1737674752,phase4b
2026-08-09T23:32:56.660Z,D3,peer0.org3.example.com,26.41,593.12,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1813975040,phase4b
2026-08-09T23:32:58.259Z,D2,cc-unified,1.69,22.49,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:32:58.259Z,D2,orderer2.example.com,1.37,418.63,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1728405504,phase4b
2026-08-09T23:32:58.259Z,D2,peer0.org2.example.com,14.06,544.37,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2667335680,phase4b
2026-08-09T23:32:58.653Z,D4,cc-unified,2.77,27.50,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:32:58.653Z,D4,orderer.example.com,9.04,1181.41,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1238384640,phase4b
2026-08-09T23:32:58.653Z,D4,peer0.org4.example.com,20.22,876.43,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1765339136,phase4b
2026-08-09T23:32:58.716Z,D1,cc-unified,2.76,27.87,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:32:58.716Z,D1,HARNESS_bench.js,16.5,201.96,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:32:58.716Z,D1,peer0.org1.example.com,34.48,601.50,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1763827712,phase4b
2026-08-09T23:32:58.824Z,D3,cc-unified,3.06,29.17,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:32:58.824Z,D3,orderer3.example.com,3.39,509.42,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1738321920,phase4b
2026-08-09T23:32:58.824Z,D3,peer0.org3.example.com,20.23,594.13,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1814499328,phase4b
2026-08-09T23:33:00.346Z,D2,cc-unified,0.72,22.24,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:33:00.346Z,D2,orderer2.example.com,1.47,418.98,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1728856064,phase4b
2026-08-09T23:33:00.346Z,D2,peer0.org2.example.com,9.89,536.27,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2667483136,phase4b
2026-08-09T23:33:00.718Z,D4,cc-unified,1.57,27.96,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:33:00.718Z,D4,orderer.example.com,5.50,1181.74,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1239142400,phase4b
2026-08-09T23:33:00.718Z,D4,peer0.org4.example.com,14.19,873.97,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1767563264,phase4b
2026-08-09T23:33:00.767Z,D1,cc-unified,2.34,28.13,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:33:00.767Z,D1,HARNESS_bench.js,9.8,201.96,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:33:00.767Z,D1,peer0.org1.example.com,26.39,593.12,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1764241408,phase4b
2026-08-09T23:33:00.982Z,D3,cc-unified,2.30,29.61,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:33:00.982Z,D3,orderer3.example.com,3.60,510.46,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1738985472,phase4b
2026-08-09T23:33:00.982Z,D3,peer0.org3.example.com,27.57,593.88,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1815031808,phase4b
2026-08-09T23:33:02.431Z,D2,cc-unified,0.79,22.24,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:33:02.431Z,D2,orderer2.example.com,1.81,419.92,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1729437696,phase4b
2026-08-09T23:33:02.431Z,D2,peer0.org2.example.com,15.20,536.25,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,223277056/2667720704,phase4b
2026-08-09T23:33:02.764Z,D4,cc-unified,0.53,26.53,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:33:02.764Z,D4,orderer.example.com,5.08,1181.07,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1239461888,phase4b
2026-08-09T23:33:02.764Z,D4,peer0.org4.example.com,10.70,883.60,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1778601984,phase4b
2026-08-09T23:33:02.913Z,D1,cc-unified,0.74,27.88,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:33:02.913Z,D1,HARNESS_bench.js,6.6,201.96,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:33:02.913Z,D1,peer0.org1.example.com,13.02,583.98,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1764577280,phase4b
2026-08-09T23:33:03.103Z,D3,cc-unified,1.20,28.91,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/372736,phase4b
2026-08-09T23:33:03.103Z,D3,orderer3.example.com,2.56,510.70,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1739247616,phase4b
2026-08-09T23:33:03.103Z,D3,peer0.org3.example.com,14.18,594.72,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120250368/1815252992,phase4b
2026-08-09T23:33:04.516Z,D2,cc-unified,0.74,22.24,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/425984,phase4b
2026-08-09T23:33:04.516Z,D2,orderer2.example.com,1.91,420.33,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,8413184/1729982464,phase4b
